Date,Cash,Portfolio_Value,Total_Equity
2024-01-08,19.97,70733.19,70753.16
2024-01-09,19.97,71610.0,71629.97
2024-01-10,19.97,71521.19,71541.16
2024-01-11,19.97,72483.65,72503.62
2024-01-12,19.97,72145.54,72165.51
2024-01-15,19.97,72666.45,72686.42
2024-01-16,19.97,71728.17,71748.14
2024-01-17,19.97,70561.62,70581.59
2024-01-18,19.97,70505.07,70525.04
2024-01-19,19.97,70263.7,70283.67
2024-01-22,19.97,69785.68,69805.65
2024-01-23,19.97,70974.75,70994.72
2024-01-24,19.97,70807.4,70827.37
2024-01-25,19.97,71061.11,71081.08
2024-01-26,19.97,70950.08,70970.05
2024-01-29,19.97,70133.99,70153.96
2024-01-30,19.97,69824.3,69844.26
2024-01-31,19.97,70551.29,70571.26
2024-02-01,19.97,71262.2,71282.17
2024-02-02,19.97,70848.14,70868.11
2024-02-05,19.97,70645.03,70665.0
2024-02-06,19.97,71787.68,71807.65
2024-02-07,19.97,72122.42,72142.39
2024-02-08,19.97,70938.58,70958.55
2024-02-09,19.97,70814.95,70834.92
2024-02-14,19.97,70138.06,70158.03
2024-02-15,19.97,70854.71,70874.68
2024-02-16,19.97,71309.58,71329.55
2024-02-19,19.97,72856.85,72876.82
2024-02-20,19.97,72541.77,72561.74
2024-02-21,19.97,72490.89,72510.86
2024-02-22,19.97,73465.49,73485.46
2024-02-23,19.97,72621.61,72641.58
2024-02-26,19.97,73168.06,73188.03
2024-02-27,19.97,74300.3,74320.27
2024-02-28,19.97,74022.42,74042.39
2024-02-29,19.97,73053.36,73073.33
2024-03-01,19.97,73510.43,73530.4
2024-03-04,19.97,73148.3,73168.27
2024-03-05,19.97,73425.09,73445.06
2024-03-06,19.97,73966.48,73986.45
2024-03-07,19.97,73783.6,73803.57
2024-03-08,19.97,72434.68,72454.65
2024-03-11,19.97,71818.79,71838.76
2024-03-12,19.97,70038.41,70058.38
2024-03-13,19.97,68655.03,68674.99
2024-03-14,19.97,67738.69,67758.66
2024-03-15,19.97,68237.1,68257.07
2024-03-18,19.97,68536.0,68555.97
2024-03-19,19.97,68423.78,68443.75
2024-03-20,19.97,69463.51,69483.47
2024-03-21,19.97,68851.66,68871.63
2024-03-22,19.97,68520.1,68540.07
2024-03-25,19.97,68559.41,68579.37
2024-03-26,19.97,68891.14,68911.11
2024-03-27,19.97,69198.71,69218.68
2024-03-28,19.97,70700.65,70720.62
2024-04-01,19.97,69751.29,69771.26
2024-04-02,19.97,69829.31,69849.28
2024-04-03,19.97,69795.47,69815.44
2024-04-04,19.97,70106.55,70126.52
2024-04-05,19.97,70295.88,70315.85
2024-04-08,19.97,71624.83,71644.79
2024-04-09,19.97,72596.86,72616.83
2024-04-10,19.97,71923.74,71943.71
2024-04-11,19.97,72161.98,72181.95
2024-04-12,19.97,70814.69,70834.66
2024-04-15,19.97,70598.25,70618.22
2024-04-16,19.97,70077.66,70097.63
2024-04-17,19.97,70047.61,70067.58
2024-04-18,19.97,69132.04,69152.0
2024-04-19,19.97,69970.03,69990.0
2024-04-22,19.97,70279.2,70299.17
2024-04-23,19.97,70105.96,70125.93
2024-04-24,19.97,69827.52,69847.49
2024-04-25,19.97,69528.37,69548.34
2024-04-26,19.97,69997.29,70017.26
2024-04-29,19.97,70650.44,70670.41
2024-04-30,19.97,69393.26,69413.23
2024-05-02,19.97,70055.71,70075.68
2024-05-03,19.97,70917.23,70937.2
2024-05-06,19.97,71225.41,71245.38
2024-05-07,19.97,71618.72,71638.69
2024-05-08,19.97,72390.15,72410.12
2024-05-09,19.97,72236.15,72256.12
2024-05-10,19.97,72414.52,72434.49
2024-05-13,19.97,72601.48,72621.45
2024-05-14,19.97,71837.42,71857.39
2024-05-15,19.97,71044.84,71064.81
2024-05-16,19.97,71332.55,71352.51
2024-05-17,19.97,70751.7,70771.67
2024-05-20,19.97,71621.44,71641.41
2024-05-21,19.97,71731.13,71751.1
2024-05-22,19.97,70802.72,70822.69
2024-05-23,19.97,70400.11,70420.08
2024-05-24,19.97,70207.25,70227.21
2024-05-27,19.97,70445.38,70465.34
2024-05-28,19.97,69897.06,69917.02
2024-05-29,19.97,70173.56,70193.53
2024-05-31,19.97,69752.76,69772.73
2024-06-03,19.97,70468.16,70488.13
2024-06-04,19.97,69913.99,69933.96
2024-06-05,19.97,69446.49,69466.46
2024-06-06,19.97,69774.85,69794.82
2024-06-07,19.97,68765.83,68785.8
2024-06-10,19.97,68666.3,68686.27
2024-06-11,19.97,68907.33,68927.3
2024-06-12,19.97,68063.68,68083.65
2024-06-13,19.97,67962.86,67982.83
2024-06-14,19.97,67853.89,67873.85
2024-06-17,19.97,67839.41,67859.38
2024-06-18,19.97,67798.67,67818.64
2024-06-19,19.97,68320.0,68339.97
2024-06-20,19.97,68753.23,68773.2
2024-06-21,19.97,69173.01,69192.98
2024-06-24,19.97,71337.07,71357.04
2024-06-25,19.97,71413.22,71433.19
2024-06-26,19.97,70796.18,70816.15
2024-06-27,19.97,70913.38,70933.35
2024-06-28,19.97,71270.0,71289.97
2024-07-01,19.97,70388.51,70408.48
2024-07-02,19.97,70906.24,70926.21
2024-07-03,19.97,71604.13,71624.1
2024-07-04,19.97,72620.32,72640.28
2024-07-05,19.97,72551.2,72571.16
2024-07-08,19.97,72563.97,72583.94
2024-07-09,19.97,72161.34,72181.31
2024-07-10,19.97,72284.65,72304.62
2024-07-11,19.97,72973.5,72993.46
2024-07-12,19.97,73679.38,73699.35
2024-07-15,19.97,73680.64,73700.61
2024-07-16,19.97,73801.26,73821.23
2024-07-17,19.97,74885.22,74905.19
2024-07-18,19.97,73217.66,73237.63
2024-07-19,19.97,73220.09,73240.06
2024-07-22,19.97,73165.97,73185.94
2024-07-23,19.97,72486.67,72506.64
2024-07-24,19.97,72268.04,72288.01
2024-07-25,19.97,71900.6,71920.57
2024-07-26,19.97,72701.82,72721.79
2024-07-29,19.97,72229.57,72249.54
2024-07-30,19.97,71634.41,71654.38
2024-07-31,19.97,72868.38,72888.35
2024-08-01,19.97,72101.23,72121.19
2024-08-02,19.97,71628.59,71648.56
2024-08-05,19.97,70595.08,70615.05
2024-08-06,19.97,71029.73,71049.69
2024-08-07,19.97,71560.01,71579.97
2024-08-08,19.97,72004.77,72024.74
2024-08-09,19.97,72708.68,72728.65
2024-08-12,19.97,73064.19,73084.16
2024-08-13,19.97,73269.21,73289.18
2024-08-14,19.97,74339.11,74359.08
2024-08-15,19.97,73169.91,73189.87
2024-08-16,19.97,72370.58,72390.55
2024-08-19,19.97,73200.19,73220.15
2024-08-20,19.97,72870.33,72890.3
2024-08-21,19.97,72784.06,72804.03
2024-08-22,19.97,71778.28,71798.25
2024-08-23,19.97,72442.54,72462.51
2024-08-26,19.97,73732.6,73752.57
2024-08-27,19.97,73022.95,73042.92
2024-08-28,19.97,74058.09,74078.06
2024-08-29,19.97,73502.77,73522.74
2024-08-30,19.97,74108.67,74128.64
2024-09-02,19.97,73712.77,73732.74
2024-09-03,19.97,73860.29,73880.26
2024-09-04,19.97,73275.84,73295.81
2024-09-05,19.97,73382.27,73402.24
2024-09-06,19.97,72655.07,72675.04
2024-09-09,19.97,73172.5,73192.47
2024-09-10,19.97,72449.29,72469.26
2024-09-11,19.97,72778.32,72798.29
2024-09-12,19.97,72149.54,72169.51
2024-09-13,19.97,72885.68,72905.65
2024-09-16,19.97,73072.64,73092.61
2024-09-17,19.97,72979.56,72999.53
2024-09-18,19.97,72816.31,72836.28
2024-09-19,19.97,72223.08,72243.04
2024-09-20,19.97,71736.59,71756.56
2024-09-23,19.97,71395.46,71415.43
2024-09-24,19.97,71492.34,71512.31
2024-09-25,19.97,70916.87,70936.84
2024-09-26,19.97,70881.36,70901.33
2024-09-27,19.97,70659.09,70679.06
2024-09-30,19.97,70354.23,70374.2
2024-10-01,19.97,70690.58,70710.55
2024-10-02,19.97,71269.0,71288.97
2024-10-03,19.97,70958.34,70978.31
2024-10-04,19.97,70843.82,70863.79
2024-10-07,19.97,71479.05,71499.02
2024-10-08,19.97,70717.92,70737.89
2024-10-09,19.97,70067.92,70087.88
2024-10-10,19.97,70068.77,70088.74
2024-10-11,19.97,70131.92,70151.89
2024-10-14,19.97,70278.24,70298.21
2024-10-15,19.97,70162.2,70182.17
2024-10-16,19.97,70785.5,70805.47
2024-10-17,19.97,70253.75,70273.72
2024-10-18,19.97,70203.06,70223.03
2024-10-21,19.97,70063.57,70083.54
2024-10-22,19.97,69691.59,69711.56
2024-10-23,19.97,69533.3,69553.27
2024-10-24,19.97,69864.36,69884.33
2024-10-25,19.97,69563.31,69583.28
2024-10-28,19.97,69506.27,69526.24
2024-10-29,19.97,69274.67,69294.64
2024-10-30,19.97,69250.99,69270.96
2024-10-31,19.97,69146.81,69166.78
2024-11-01,19.97,68823.46,68843.43
2024-11-04,19.97,69596.15,69616.11
2024-11-05,19.97,69582.57,69602.54
2024-11-06,19.97,70002.5,70022.47
2024-11-07,19.97,69070.74,69090.71
2024-11-08,19.97,69272.39,69292.36
2024-11-11,19.97,69259.61,69279.58
2024-11-12,19.97,67612.18,67632.15
2024-11-13,19.97,67461.5,67481.47
2024-11-14,19.97,67208.0,67227.97
2024-11-18,19.97,67471.85,67491.82
2024-11-19,19.97,67220.48,67240.45
2024-11-21,19.97,66269.74,66289.71
2024-11-22,19.97,68109.94,68129.91
2024-11-25,19.97,67993.72,68013.69
2024-11-26,19.97,67868.5,67888.47
2024-11-27,19.97,67030.4,67050.37
2024-11-28,19.97,65703.9,65723.87
2024-11-29,19.97,66610.6,66630.57
2024-12-02,19.97,66142.86,66162.82
2024-12-03,19.97,65969.64,65989.61
2024-12-04,19.97,66679.38,66699.35
2024-12-05,19.97,68002.65,68022.62
2024-12-06,19.97,67127.76,67147.73
2024-12-09,19.97,66361.59,66381.56
2024-12-10,19.97,67542.81,67562.78
2024-12-11,19.97,68400.16,68420.13
2024-12-12,19.97,66779.72,66799.69
2024-12-13,19.97,66508.11,66528.08
2024-12-16,19.97,65561.5,65581.47
2024-12-17,19.97,66142.76,66162.73
2024-12-18,19.97,65049.41,65069.37
2024-12-19,19.97,65280.52,65300.49
2024-12-20,19.97,66051.85,66071.82
2024-12-23,19.97,65849.59,65869.56
2024-12-26,19.97,66243.36,66263.32
2024-12-27,19.97,66282.74,66302.71
2024-12-30,19.97,66411.75,66431.72
